target.cycle,target.energy,target.edp,target.area,mapping.mapping,arch.pe,arch.mac,arch.meshX,arch.mem1_entries,arch.mem1_depth,arch.mem1_width,arch.mem1_instances,arch.mem1_word-bits,arch.mem1_network-word-bits,arch.mem1_n_rdwr_ports,arch.mem1_n_banks,arch.mem1_shared_bandwidth,arch.mem2_entries,arch.mem2_depth,arch.mem2_width,arch.mem2_instances,arch.mem2_meshX,arch.mem2_word-bits,arch.mem2_n_rdwr_ports,arch.mem2_n_banks,arch.mem2_shared_bandwidth,arch.name,prob.shape,prob.C,prob.Hdilation,prob.Hstride,prob.K,prob.N,prob.P,prob.Q,prob.R,prob.S,prob.Wdilation,prob.Wstride
69632,65.169774,4.537902,0.708209,L3[WIO] K2 P64 C2 - L2[WI] N1 - L1[O] K64 C2 P2 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
77824,29.75871,2.315942,0.708209,L3[WIO] K16 C4 P4 - L2[WI] N1 K2X - L1[O] K4 C2 P32 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1171456,62.545439,73.26923,0.708209,L3[WIO] C16 K32 - L2[WI] N1 - L1[O] K4 C4 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
16384,6.607623,0.1082593,0.708209,L3[WIO] P2 K8 - L2[WI] N1 K4X - L1[O] K4 C4 P64 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
532480,41.321703,22.00298,0.708209,L3[WIO] C2 P32 K16 - L2[WI] N1 - L1[O] K8 C16 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
264192,228.779505,60.44171,0.708209,L3[WIO] K128 P128 C4 - L2[WI] N1 - L1[O] N1 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
778240,225.534526,175.52,0.708209,L3[WIO] P128 C32 K2 - L2[WI] N1 - L1[O] K64 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,68.548789,71.87861,0.708209,L3[WIO] P64 C16 - L2[WI] N1 - L1[O] K128 C4 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,22.695394,5.949461,0.708209,L3[WIO] K16 C32 - L2[WI] N1 K4X - L1[O] K2 C2 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,151.452294,158.8092,0.708209,L3[WIO] K32 P128 C8 - L2[WI] N1 - L1[O] K4 C8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,32.570626,2.134549,0.708209,L3[WIO] K16 P16 C16 - L2[WI] N1 K4X - L1[O] K2 P8 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
536576,133.110983,71.42416,0.708209,L3[WIO] P128 C4 K2 - L2[WI] N1 K2X - L1[O] K32 C16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
47104,30.279788,1.426299,0.708209,L3[WIO] C8 K2 P8 - L2[WI] N1 K4X - L1[O] K16 P16 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1302528,115.538047,150.4915,0.708209,L3[WIO] C32 K64 - L2[WI] N1 - L1[O] K2 C2 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
552960,40.294528,22.28126,0.708209,L3[WIO] K8 C8 P8 - L2[WI] N1 K2X - L1[O] K8 C8 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
35840,31.113395,1.115104,0.708209,L3[WIO] C8 P4 K2 - L2[WI] N1 K16X - L1[O] K4 P32 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
32768,19.102812,0.6259609,0.708209,L3[WIO] K8 P8 C8 - L2[WI] N1 K16X - L1[O] C4 P16 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,134.014426,140.5243,0.708209,L3[WIO] K128 P16 C32 - L2[WI] N1 - L1[O] C2 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
19200,8.290001,0.159168,0.708209,L3[WIO] K2 P64 - L2[WI] N1 K16X - L1[O] K4 C8 P2 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
32768,19.342111,0.6338023,0.708209,L3[WIO] K16 P16 - L2[WI] N1 K8X - L1[O] C16 P8 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
90112,21.584917,1.94506,0.708209,L3[WIO] C4 K2 P64 - L2[WI] N1 - L1[O] K64 P2 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1073152,25.589929,27.46188,0.708209,L3[WIO] K4 C4 P8 - L2[WI] N1 - L1[O] K32 C16 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,41.852201,43.88521,0.708209,L3[WIO] P4 K32 C2 - L2[WI] N1 - L1[O] K4 C32 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
35584,10.487281,0.3731794,0.708209,L3[WIO] K2 P128 - L2[WI] N1 K16X - L1[O] K4 C8 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,64.6456,33.89291,0.708209,L3[WIO] K64 P16 - L2[WI] N1 - L1[O] K2 C32 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,36.610805,19.19461,0.708209,L3[WIO] P16 K16 C16 - L2[WI] N1 - L1[O] K8 C2 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1105920,63.449159,70.16969,0.708209,L3[WIO] P32 C8 K8 - L2[WI] N1 - L1[O] K16 C8 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,12.86487,13.48979,0.708209,L3[WIO] K64 - L2[WI] N1 - L1[O] K2 C64 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,42.004845,11.01132,0.708209,L3[WIO] P8 K32 C2 - L2[WI] N1 - L1[O] K4 C8 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,120.025123,31.46387,0.708209,L3[WIO] K128 P4 C4 - L2[WI] N1 - L1[O] C4 P32 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
45056,29.888796,1.34667,0.708209,L3[WIO] K16 C4 P16 - L2[WI] N1 K2X - L1[O] K4 P8 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
155648,25.041436,3.897649,0.708209,L3[WIO] C4 P8 K8 - L2[WI] N1 - L1[O] K16 C2 P16 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,131.063353,137.4299,0.708209,L3[WIO] P128 K8 C32 - L2[WI] N1 - L1[O] K16 C2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
319488,38.853395,12.41319,0.708209,L3[WIO] P8 C8 K8 - L2[WI] N1 - L1[O] K16 C2 P16 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,69.398328,72.76942,0.708209,L3[WIO] K2 P64 C2 - L2[WI] N1 - L1[O] K64 C32 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,9.482027,2.485657,0.708209,L3[WIO] K128 - L2[WI] N1 - L1[O] C16 P128 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,65.19492,34.18091,0.708209,L3[WIO] K64 P32 - L2[WI] N1 - L1[O] K2 C32 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,119.384994,62.59212,0.708209,L3[WIO] P2 K128 C8 - L2[WI] N1 - L1[O] C4 P64 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,10.644139,0.6975743,0.708209,L3[WIO] K4 P2 C32 - L2[WI] N1 K8X - L1[O] K4 P64 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
264192,229.625216,60.66515,0.708209,L3[WIO] P128 K128 C8 - L2[WI] N1 - L1[O] C2 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,19.827538,1.299418,0.708209,L3[WIO] P16 K2 - L2[WI] N1 K4X - L1[O] K16 C16 P8 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,39.91626,2.615952,0.708209,L3[WIO] K8 P32 C4 - L2[WI] N1 K4X - L1[O] K4 C4 P4 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1302528,115.538047,150.4915,0.708209,L3[WIO] C32 K64 - L2[WI] N1 - L1[O] K2 C2 P128 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
22528,15.659865,0.3527854,0.708209,L3[WIO] C4 K8 - L2[WI] N1 K4X - L1[O] K4 P128 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1302528,227.789755,296.7025,0.708209,L3[WIO] C32 P128 K2 - L2[WI] N1 - L1[O] K64 C2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,117.373508,30.76876,0.708209,L3[WIO] K128 C4 - L2[WI] N1 - L1[O] C4 P128 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
32768,7.818475,0.2561958,0.708209,L3[WIO] K2 C2 - L2[WI] N1 K16X - L1[O] K4 C16 P128 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
264192,14.328651,3.785515,0.708209,L3[WIO] C2 P32 - L2[WI] N1 K4X - L1[O] K32 C32 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,33.698241,4.416896,0.708209,L3[WIO] K16 P16 C16 - L2[WI] N1 K4X - L1[O] K2 C2 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,218.365596,57.24323,0.708209,L3[WIO] C64 P8 - L2[WI] N1 K8X - L1[O] K16 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
75776,68.200155,5.167935,0.708209,L3[WIO] K8 P64 C4 - L2[WI] N1 K4X - L1[O] K4 C4 P2 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
139264,38.668971,5.385196,0.708209,L3[WIO] C2 K32 P4 - L2[WI] N1 - L1[O] K4 C4 P32 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,23.867717,12.51356,0.708209,L3[WIO] P16 K8 - L2[WI] N1 - L1[O] K16 C32 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,41.619104,21.8204,0.708209,L3[WIO] K32 P128 - L2[WI] N1 K2X - L1[O] K2 C64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,30.128011,15.79575,0.708209,L3[WIO] K8 P16 C16 - L2[WI] N1 K2X - L1[O] K8 C4 P8 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1171456,170.471252,199.6996,0.708209,L3[WIO] K128 C16 P2 - L2[WI] N1 - L1[O] C4 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,11.287931,0.7397659,0.708209,L3[WIO] P4 K128 - L2[WI] N1 - L1[O] C4 P32 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
19456,18.778303,0.3653507,0.708209,L3[WIO] K16 P16 - L2[WI] N1 K8X - L1[O] C8 P8 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,7.697077,1.008871,0.708209,L3[WIO] K8 - L2[WI] N1 K4X - L1[O] K4 C32 P128 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
39936,34.648882,1.383738,0.708209,L3[WIO] C8 P8 K2 - L2[WI] N1 K16X - L1[O] K4 P16 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,38.009665,19.92801,0.708209,L3[WIO] P32 K8 - L2[WI] N1 - L1[O] K16 C32 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
581632,146.045615,84.9448,0.708209,L3[WIO] P128 C8 K16 - L2[WI] N1 - L1[O] K8 C4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,121.152737,63.51893,0.708209,L3[WIO] K128 P4 C32 - L2[WI] N1 - L1[O] P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,88.461311,11.5948,0.708209,L3[WIO] P32 K64 C8 - L2[WI] N1 K2X - L1[O] C2 P4 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
68608,62.378525,4.279666,0.708209,L3[WIO] P64 C4 - L2[WI] N1 K2X - L1[O] K64 P2 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
581632,60.163955,34.99328,0.708209,L3[WIO] K32 C8 P2 - L2[WI] N1 - L1[O] K4 C4 P64 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
65536,12.656654,0.8294665,0.708209,L3[WIO] K4 P2 C32 - L2[WI] N1 K16X - L1[O] K2 C2 P64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,19.051972,19.97744,0.708209,L3[WIO] P8 K32 - L2[WI] N1 - L1[O] K4 C64 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,117.872821,30.89965,0.708209,L3[WIO] K64 P64 C2 - L2[WI] N1 K2X - L1[O] C16 P2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
45056,22.817822,1.02808,0.708209,L3[WIO] P8 C4 K4 - L2[WI] N1 K2X - L1[O] K16 P16 C16X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
548864,132.797464,72.88775,0.708209,L3[WIO] P128 C4 K32 - L2[WI] N1 - L1[O] K4 C8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
131072,10.348692,1.356424,0.708209,L3[WIO] K4 P4 - L2[WI] N1 K4X - L1[O] K8 C32 P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
319488,45.924368,14.67228,0.708209,L3[WIO] P16 C8 K16 - L2[WI] N1 - L1[O] K8 C2 P8 C4X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1105920,42.236238,46.7099,0.708209,L3[WIO] C8 P8 K4 - L2[WI] N1 - L1[O] K32 C8 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
32768,8.702346,0.2851585,0.708209,L3[WIO] P2 K2 C2 - L2[WI] N1 K16X - L1[O] K4 C16 P64 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
145408,37.343104,5.429986,0.708209,L3[WIO] K8 C8 P16 - L2[WI] N1 K4X - L1[O] K4 C4 P8 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
77824,30.1707,2.348005,0.708209,L3[WIO] K16 C4 P16 - L2[WI] N1 K2X - L1[O] K4 C2 P8 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
325632,115.277097,37.53791,0.708209,L3[WIO] C32 P4 K8 - L2[WI] N1 K4X - L1[O] K4 C2 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
389120,111.341108,43.32505,0.708209,L3[WIO] C32 K64 - L2[WI] N1 K2X - L1[O] P128 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1171456,170.539917,199.78,0.708209,L3[WIO] K128 C16 P4 - L2[WI] N1 - L1[O] C4 P32 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
262144,174.440611,45.72856,0.708209,L3[WIO] K64 P128 C2 - L2[WI] N1 K2X - L1[O] C16 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
647168,73.136296,47.33147,0.708209,L3[WIO] C16 K16 P4 - L2[WI] N1 - L1[O] K8 C2 P32 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
68608,64.908083,4.453214,0.708209,L3[WIO] P64 C32 - L2[WI] N1 K16X - L1[O] K8 C2 P2 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1056768,43.576931,46.05071,0.708209,L3[WIO] P32 C2 K64 - L2[WI] N1 - L1[O] K2 C32 P4 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,72.240334,37.87474,0.708209,L3[WIO] P64 K8 C16 - L2[WI] N1 - L1[O] K16 C2 P2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
647168,67.301293,43.55524,0.708209,L3[WIO] K8 C16 P32 - L2[WI] N1 - L1[O] K16 C2 P4 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,10.609641,5.562508,0.708209,L3[WIO] K64 - L2[WI] N1 - L1[O] K2 C32 P128 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
782336,223.941779,175.1977,0.708209,L3[WIO] C64 P128 - L2[WI] N1 K2X - L1[O] K64 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,124.688224,65.37254,0.708209,L3[WIO] K128 P8 C32 - L2[WI] N1 - L1[O] P16 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
1048576,45.387688,47.59244,0.708209,L3[WIO] P8 K32 C64 - L2[WI] N1 - L1[O] K4 P16 - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
94208,32.812391,3.09119,0.708209,L3[WIO] K4 C8 P4 - L2[WI] N1 K2X - L1[O] K16 P32 C8X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
524288,128.808124,67.53255,0.708209,L3[WIO] P128 K8 C16 - L2[WI] N1 - L1[O] K16 C2 C2X - L0[W] N1,256,1,16,512,512,32,16,32,16,2,2,2,131072,8192,128,1,1,8,1,1,32,gemmini,cnn-layer,64,1,1,128,1,128,1,1,1,1,1
